loan_id,customer_id,segment,industry,region,rating_grade,outstanding_balance_vnd,undrawn_commitment_vnd,collateral_type,ltv,dscr,leverage,revenue_growth,cash_flow_margin,dpd,rating_downgrade_notches,pd_12m,lgd,ccf,ead_vnd,ifrs9_stage,lifetime_pd,ecl_vnd,default_flag
LN00129,CUS00274,Large Corporate,Retail,Da Nang,BB,1662000000000,618505690324,Unsecured,0.7652,1.778,2.765,-0.0206,0.1349,0,0,0.055,0.717818,0.4,1909402276129,1,0.0825,75383212410,0
LN00130,CUS00319,Large Corporate,Healthcare,Dong Nai,BBB,1474000000000,459513406027,Unsecured,0.9867,2.055,3.467,0.0159,0.1664,0,2,0.038902,0.795346,0.4,1657805362410,2,0.116705,153878834118,0
LN00131,CUS00254,SME,F&B,Dong Nai,A,899000000000,387300205184,Machinery,0.6317,1.883,4.551,0.0678,0.0374,15,1,0.020233,0.471101,0.4,1053920082073,1,0.03035,10045847707,0
LN00132,CUS00533,SME,Construction,Hai Phong,B,2884000000000,469524402370,Cash,0.4282,2.033,2.861,0.2646,-0.062,0,0,0.12,0.249876,0.4,3071809760948,1,0.18,92108677179,0
LN00133,CUS00261,Retail Mortgage,Retail,Can Tho,A,374000000000,151283077893,Receivables,0.7863,1.863,4.18,0.2175,-0.0042,5,0,0.014699,0.525191,0.75,487462308419,1,0.022049,3763182505,0
LN00134,CUS00139,SME,Retail,Can Tho,AAA,1737000000000,269300988548,Real Estate,0.55,3.423,4.95,0.1424,0.0779,65,0,0.004635,0.442499,0.4,1844720395419,2,0.013904,11349659884,0
LN00135,CUS00542,SME,Energy,HCMC,BB,1839000000000,719654267108,Receivables,1.0118,1.505,2.354,-0.1617,-0.0229,0,0,0.055,0.604114,0.4,2126861706843,1,0.0825,70667727003,0
LN00136,CUS00116,Retail Mortgage,Retail,Hanoi,BB,1224000000000,255022548778,Real Estate,0.5788,1.688,1.757,-0.0144,0.1298,0,0,0.055,0.452588,0.75,1415266911583,1,0.0825,35229286256,0
LN00137,CUS00058,SME,Energy,HCMC,B,987000000000,91531152344,Real Estate,0.6921,1.885,1.417,-0.0818,0.2153,0,0,0.12,0.49224,0.4,1023612460937,1,0.18,60463554177,0
LN00138,CUS00308,Large Corporate,F&B,Da Nang,BB,2361000000000,338819232207,Unsecured,0.9489,1.129,1.993,0.0145,0.1512,0,0,0.05813,0.782122,0.4,2496527692882,1,0.087195,113503919069,0
LN00139,CUS00189,Retail Mortgage,Healthcare,Can Tho,AA,2566000000000,783752767358,Machinery,0.7918,1.741,2.076,0.2943,0.0184,5,0,0.005417,0.527129,0.75,3153814575518,1,0.008125,9005031816,0
LN00140,CUS00339,Retail Mortgage,Retail,Dong Nai,BB,2900000000000,188379032660,Inventory,1.0156,1.616,3.311,-0.0794,0.1333,0,0,0.057053,0.605472,0.75,3041284274495,1,0.085579,105058093043,0
LN00141,CUS00491,Retail Mortgage,Technology,HCMC,AA,2195000000000,715708549581,Real Estate,0.7078,2.205,2.322,-0.137,0.1262,15,1,0.0075,0.49772,0.75,2731781412185,1,0.01125,10197458180,0
LN00142,CUS00246,Large Corporate,Transport,Binh Duong,B,869000000000,366476325400,Real Estate,0.5579,2.067,3.035,0.2855,0.0898,0,0,0.120503,0.445264,0.4,1015590530160,1,0.180754,54492148183,0
LN00143,CUS00424,SME,F&B,Hanoi,BBB,2659000000000,429872021195,Cash,0.8326,2.458,2.562,0.0814,0.1795,15,2,0.04375,0.391407,0.4,2830948808478,2,0.13125,145431991980,0
LN00144,CUS00564,Retail Mortgage,Retail,Dong Nai,BB,1070000000000,266419517845,Real Estate,0.6236,1.042,2.075,0.0467,0.1408,0,0,0.061956,0.46827,0.75,1269814638383,1,0.092934,36839838119,0
LN00145,CUS00061,Large Corporate,Transport,Binh Duong,CCC,2965000000000,856180825781,Receivables,0.7288,1.82,3.438,-0.0253,0.0728,65,0,0.598042,0.505087,0.4,3307472330312,2,0.99,1653854195970,0
LN00146,CUS00633,Consumer Finance,Construction,Dong Nai,AA,200000000000,68790495921,Unsecured,0.6225,0.899,4.608,0.1128,0.2145,0,0,0.00717,0.667872,0.75,251592871940,1,0.010755,1204820522,0
LN00147,CUS00184,Consumer Finance,Healthcare,Hanoi,BB,2000000000000,14158590182,Unsecured,0.6483,1.686,5.428,0.1102,0.0259,0,0,0.071027,0.676908,0.75,2010618942636,1,0.106541,96668301131,0
LN00148,CUS00232,Large Corporate,Agriculture,Da Nang,B,2540000000000,601739191312,Machinery,0.8134,1.973,2.187,-0.0587,0.1367,0,0,0.12,0.534688,0.4,2780695676524,1,0.18,178416500901,0
LN00149,CUS00098,SME,Construction,Binh Duong,BB,131000000000,5511854794,Unsecured,0.6659,2.28,3.381,0.0886,0.1346,0,1,0.071265,0.683054,0.4,133204741917,1,0.106897,6484115694,0
LN00150,CUS00323,Large Corporate,Retail,Hanoi,B,2323000000000,497064225689,Unsecured,1.0573,2.007,3.359,0.4243,0.0127,0,0,0.125165,0.820052,0.4,2521825690275,1,0.187748,258845586840,0
LN00151,CUS00081,Large Corporate,Healthcare,Binh Duong,CCC,1633000000000,682583749845,Unsecured,0.7715,2.475,0.711,-0.0625,0.0458,0,1,0.35,0.72002,0.4,1906033499938,1,0.525,480333700883,0
LN00152,CUS00462,Large Corporate,Transport,Hai Phong,BB,952000000000,359288223321,Receivables,0.6263,1.293,5.219,0.2537,0.0675,15,0,0.083394,0.469211,0.4,1095715289328,1,0.125091,42874767830,0
LN00153,CUS00399,Consumer Finance,Agriculture,Da Nang,BBB,762000000000,233067366838,Receivables,0.8049,1.603,1.36,-0.1384,0.0824,0,1,0.03125,0.531729,0.75,936800525128,1,0.046875,15566369227,0
LN00154,CUS00363,Large Corporate,Construction,Binh Duong,BBB,1823000000000,295258318948,Inventory,0.7695,1.764,3.941,0.1553,0.1707,0,0,0.027822,0.519311,0.4,1941103327579,1,0.041733,28045769311,0
LN00155,CUS00309,Retail Mortgage,Healthcare,Da Nang,A,52000000000,6829228020,Receivables,0.7859,1.95,5.671,-0.1474,0.1932,0,0,0.015847,0.52507,0.75,57121921015,1,0.02377,475290188,0
LN00156,CUS00139,Large Corporate,Construction,Da Nang,BBB,1726000000000,232817575620,Inventory,0.8144,1.906,1.903,0.3501,0.0461,0,0,0.025,0.535033,0.4,1819127030248,1,0.0375,24332327998,0
LN00157,CUS00322,Large Corporate,Energy,HCMC,AAA,1558000000000,563738007478,Cash,0.7635,2.236,4.309,-0.2469,0.1327,0,2,0.003314,0.367213,0.4,1783495202991,2,0.009943,6511633588,0
LN00158,CUS00607,Large Corporate,Transport,Binh Duong,CCC,2594000000000,573152836338,Unsecured,0.8326,1.436,2.721,-0.1559,0.1935,0,0,0.28,0.741394,0.4,2823261134535,1,0.42,586081793090,0
LN00159,CUS00259,Large Corporate,Agriculture,Dong Nai,A,1892000000000,802848842986,Unsecured,0.9397,2.752,3.459,0.0205,0.1721,5,0,0.013661,0.778888,0.4,2213139537194,1,0.020492,23548800793,0
LN00160,CUS00369,Retail Mortgage,Energy,Dong Nai,A,1841000000000,820745924030,Real Estate,0.359,1.248,3.384,-0.3246,0.0825,5,0,0.013553,0.375664,0.75,2456559443022,1,0.02033,12507675273,0
LN00161,CUS00441,SME,Agriculture,Hanoi,B,449000000000,155367165382,Real Estate,0.5473,1.369,2.946,0.0368,0.2097,0,1,0.15,0.441544,0.4,511146866152,1,0.225,33854052250,0
LN00162,CUS00026,Large Corporate,F&B,Hai Phong,AAA,2126000000000,533832301415,Unsecured,0.8191,1.652,2.285,-0.0612,0.1534,5,0,0.002167,0.736673,0.4,2339532920566,1,0.00325,3734188748,0
LN00163,CUS00069,Consumer Finance,Energy,Da Nang,A,477000000000,178442353901,Real Estate,0.627,1.295,1.847,0.3429,0.0166,0,1,0.015,0.469442,0.75,610831765425,1,0.0225,4301248769,0
LN00164,CUS00474,Large Corporate,Construction,HCMC,AA,2656000000000,130710277269,Inventory,0.8255,2.192,0.2,0.067,-0.0062,0,0,0.005,0.538931,0.4,2708284110907,1,0.0075,7297895480,0
LN00165,CUS00592,Large Corporate,Manufacturing,Hanoi,B,1772000000000,315437388319,Unsecured,0.8172,0.664,1.79,0.1394,0.1456,0,1,0.201454,0.736019,0.4,1898174955327,1,0.302181,281449769363,0
LN00166,CUS00357,Large Corporate,Agriculture,Da Nang,B,809000000000,166571231204,Inventory,0.8539,1.715,5.981,-0.1731,0.0702,0,0,0.162929,0.548861,0.4,875628492481,1,0.244393,78303317893,0
LN00167,CUS00611,Large Corporate,Healthcare,HCMC,B,2893000000000,1042278532899,Unsecured,1.083,1.441,2.63,-0.0577,0.0929,0,0,0.12,0.829056,0.4,3309911413159,1,0.18,329292384331,0
LN00168,CUS00055,Large Corporate,Energy,Can Tho,BB,2203000000000,687434731714,Unsecured,0.9495,0.357,0.2,-0.1165,0.0586,0,0,0.09211,0.782322,0.4,2477973892685,1,0.138165,178561703500,0
LN00169,CUS00300,SME,Real Estate,Hanoi,BBB,1574000000000,682680144032,Machinery,0.6164,1.778,2.621,-0.0911,0.1396,0,0,0.025,0.465726,0.4,1847072057612,1,0.0375,21505752797,0
LN00170,CUS00043,Large Corporate,Agriculture,Can Tho,BBB,2318000000000,774520788587,Receivables,0.6543,1.869,1.44,0.1472,0.1157,15,1,0.0375,0.479013,0.4,2627808315434,1,0.05625,47203301937,0
LN00171,CUS00243,Large Corporate,Agriculture,HCMC,BB,421000000000,139433058766,Receivables,0.7642,1.459,3.453,0.0474,0.0772,0,1,0.07174,0.517463,0.4,476773223506,1,0.107611,17699252920,0
LN00172,CUS00552,SME,Healthcare,HCMC,B,2501000000000,712151706576,Unsecured,1.2469,1.952,3.862,0.113,0.1425,0,0,0.132417,0.886415,0.4,2785860682630,1,0.198625,326993852539,0
LN00173,CUS00256,Large Corporate,F&B,HCMC,BBB,2109000000000,935277673261,Inventory,0.8115,1.578,5.59,0.0068,0.3083,35,0,0.047354,0.534042,0.4,2483111069304,2,0.142063,188387712020,0
LN00174,CUS00528,Retail Mortgage,Retail,Dong Nai,BB,1610000000000,354612846925,Unsecured,0.5444,1.415,2.682,-0.0894,0.135,5,2,0.087083,0.640547,0.75,1875959635193,2,0.26125,313928433058,0
LN00175,CUS00440,SME,Transport,Can Tho,BBB,1342000000000,351442953425,Receivables,1.1134,1.018,6.323,0.3461,0.0081,35,1,0.059445,0.639697,0.4,1482577181370,2,0.178334,169132163871,0
LN00176,CUS00471,Large Corporate,F&B,Hanoi,A,1385000000000,341111291216,Inventory,0.6183,2.534,5.203,0.1709,-0.0747,15,0,0.018173,0.466397,0.4,1521444516486,1,0.027259,12895469533,0
LN00177,CUS00170,SME,Manufacturing,Hanoi,A,1754000000000,159689760309,Real Estate,0.61,1.529,2.716,-0.0057,0.1484,5,0,0.013,0.463488,0.4,1817875904123,1,0.0195,10953319272,0
LN00178,CUS00352,Retail Mortgage,F&B,Can Tho,BBB,1760000000000,519144300879,Machinery,0.7843,1.793,3.137,-0.015,0.0962,0,0,0.025412,0.524519,0.75,2149358225659,1,0.038119,28649433325,0
LN00179,CUS00147,SME,Energy,Hanoi,A,292000000000,30083618384,Receivables,1.1566,2.33,4.268,0.1841,0.0661,15,1,0.019826,0.654814,0.4,304033447353,1,0.029739,3947093002,0
LN00180,CUS00144,SME,Real Estate,Can Tho,BB,1804000000000,285094190143,Machinery,1.0371,2.01,5.463,0.2982,0.0366,0,0,0.071256,0.612993,0.4,1918037676057,1,0.106883,83778330902,0
LN00181,CUS00309,SME,Energy,HCMC,A,1290000000000,459220001825,Receivables,0.854,2.591,3.222,0.324,0.0782,65,0,0.025319,0.5489,0.4,1473688000730,2,0.075958,61443371933,0
LN00182,CUS00013,Large Corporate,Agriculture,Da Nang,BB,1212000000000,352420995089,Receivables,0.6889,2.006,0.768,0.0919,0.1688,0,0,0.055,0.491109,0.4,1352968398035,1,0.0825,36545019150,0
LN00183,CUS00408,SME,Manufacturing,Binh Duong,CCC,1725000000000,283651424285,Cash,0.7113,0.949,5.504,-0.0072,0.1198,0,0,0.420425,0.34894,0.4,1838460569714,1,0.630638,269708054233,1
LN00184,CUS00160,Retail Mortgage,Agriculture,Binh Duong,BBB,2876000000000,520627424856,Receivables,0.8578,1.366,1.856,0.1232,0.1174,0,2,0.0375,0.55024,0.75,3266470568642,2,0.1125,202201039991,0
LN00185,CUS00180,SME,Healthcare,Hanoi,BBB,2791000000000,807769981516,Unsecured,0.7708,2.348,4.19,0.0417,0.0963,0,0,0.02857,0.719784,0.4,3114107992606,1,0.042854,64038305879,0
LN00186,CUS00121,Retail Mortgage,Manufacturing,Can Tho,AAA,2035000000000,872724586756,Machinery,1.3045,0.849,2.847,0.0601,0.0425,0,1,0.003062,0.706577,0.75,2689543440067,1,0.004593,5819355586,0
LN00187,CUS00106,Retail Mortgage,Transport,Binh Duong,B,2147000000000,61709922291,Inventory,0.7885,1.099,4.566,0.1724,0.0299,0,0,0.152242,0.525975,0.75,2193282441718,1,0.228363,175628421880,0
LN00188,CUS00567,Large Corporate,Construction,Can Tho,BB,12000000000,237804699,Cash,1.0312,2.068,2.405,-0.0941,0.1039,0,2,0.0825,0.460928,0.4,12095121879,2,0.2475,1379807877,0
LN00189,CUS00411,Large Corporate,Energy,Hanoi,B,1706000000000,703101702999,Machinery,0.6909,2.731,2.564,0.0406,0.0778,0,0,0.12,0.49181,0.4,1987240681199,1,0.18,117281394984,0
LN00190,CUS00506,Retail Mortgage,F&B,Can Tho,B,1342000000000,52168216997,Inventory,0.7917,1.292,3.561,-0.0015,0.2254,5,0,0.138073,0.527093,0.75,1381126162747,1,0.207109,100514367011,0
LN00191,CUS00315,Retail Mortgage,Agriculture,Hanoi,B,618000000000,1773689193,Machinery,0.727,2.015,1.675,0.3631,0.2308,0,0,0.12,0.504445,0.75,619330266894,1,0.18,37490140797,0
LN00192,CUS00087,SME,Retail,Binh Duong,A,585000000000,187342513964,Real Estate,0.3075,2.834,4.942,0.2542,0.0317,5,0,0.015796,0.35763,0.4,659937005585,1,0.023694,3728086795,0
LN00193,CUS00464,SME,Manufacturing,Da Nang,A,308000000000,82036752798,Receivables,1.1225,2.109,3.992,0.1894,0.1982,0,1,0.016429,0.642866,0.4,340814701119,1,0.024643,3599490411,0
LN00194,CUS00316,Large Corporate,Retail,Hai Phong,BBB,448000000000,31330767146,Cash,0.4823,2.116,4.547,-0.1057,0.1449,95,0,0.069224,0.268797,0.4,460532306858,3,0.069224,8569163772,1
LN00195,CUS00267,Large Corporate,Construction,Can Tho,BBB,1248000000000,464098763946,Unsecured,0.8312,1.651,3.841,-0.0576,0.1408,0,0,0.027524,0.74092,0.4,1433639505578,1,0.041286,29236555547,0
LN00196,CUS00134,Consumer Finance,Real Estate,HCMC,CCC,2279000000000,767191851534,Receivables,0.9319,1.801,4.759,0.1128,0.0486,0,1,0.409101,0.576173,0.75,2854393888650,1,0.613651,672816419509,0
LN00197,CUS00340,SME,Transport,Hanoi,B,346000000000,90667815880,Unsecured,0.8297,2.805,3.706,0.089,0.1609,0,2,0.190171,0.740402,0.4,382267126352,2,0.570514,161473312308,0
LN00198,CUS00153,Large Corporate,Technology,Hanoi,AA,1776000000000,656690972904,Cash,0.7255,1.694,3.41,0.0348,0.045,0,0,0.005246,0.353925,0.4,2038676389161,1,0.007869,3785160389,0
LN00199,CUS00020,Large Corporate,Healthcare,Hai Phong,BB,2045000000000,379135827844,Inventory,0.7826,1.739,3.059,0.1761,0.1419,0,0,0.055386,0.523917,0.4,2196654331137,1,0.083079,63742057231,0
LN00200,CUS00060,SME,Transport,Can Tho,B,1411000000000,579504271689,Receivables,1.2449,1.255,3.179,0.1473,0.1534,0,2,0.182579,0.685711,0.4,1642801708675,2,0.547738,617020262482,0
LN00201,CUS00398,SME,Agriculture,Da Nang,CCC,955000000000,418567845579,Cash,1.0865,2.273,2.933,0.4096,0.1136,130,0,0.886667,0.480279,0.4,1122427138231,3,0.886667,477982779942,1
LN00202,CUS00193,Large Corporate,Manufacturing,Can Tho,CCC,1304000000000,473084160240,Cash,0.8163,1.406,0.265,0.3552,0.1119,65,0,0.583333,0.385704,0.4,1493233664096,2,0.99,570187120609,0
LN00203,CUS00332,SME,Technology,Hanoi,CCC,2010000000000,34338203915,Machinery,1.1046,2.058,4.784,0.1056,0.0358,15,0,0.409937,0.636623,0.4,2023735281566,1,0.614905,528144365434,0
LN00204,CUS00140,Retail Mortgage,Healthcare,HCMC,AA,456000000000,173697878131,Machinery,1.0904,2.696,0.467,-0.221,0.2262,0,0,0.005,0.631642,0.75,586273408598,1,0.0075,1851574984,0
LN00205,CUS00302,Retail Mortgage,Energy,HCMC,BB,2661000000000,379930999247,Receivables,0.7817,1.119,4.685,-0.0787,0.0164,15,0,0.083445,0.523594,0.75,2945948249435,1,0.125168,128712691826,0
LN00206,CUS00107,Consumer Finance,Real Estate,Hai Phong,A,1605000000000,614459218357,Cash,1.0818,1.893,1.403,0.1452,0.1537,15,0,0.015,0.478627,0.75,2065844413767,1,0.0225,14831528950,0
LN00207,CUS00111,Large Corporate,Construction,Dong Nai,A,689000000000,197249708113,Inventory,1.2114,1.565,2.11,-0.175,0.0838,0,0,0.012,0.674003,0.4,767899883245,1,0.018,6210797341,0
LN00208,CUS00231,SME,Energy,HCMC,AAA,683000000000,271867056458,Receivables,0.876,1.264,3.259,0.0002,0.0794,0,1,0.002562,0.556597,0.4,791746822583,1,0.003843,1129139482,0
LN00209,CUS00495,Large Corporate,Real Estate,Dong Nai,BBB,1071000000000,458653564244,Inventory,0.9591,1.951,1.589,0.286,-0.0736,0,0,0.025,0.585685,0.4,1254461425697,1,0.0375,18367965962,0
LN00210,CUS00305,SME,Manufacturing,HCMC,AA,645000000000,15544554307,Receivables,0.7255,1.074,6.509,-0.1126,0.1449,65,0,0.013027,0.503916,0.4,651217821722,2,0.039082,12825137004,0
LN00211,CUS00485,SME,Energy,Can Tho,A,631000000000,15476652641,Receivables,0.9356,1.806,4.078,-0.1454,0.0541,0,0,0.013553,0.57747,0.4,637190661056,1,0.020329,4986789626,0
LN00212,CUS00232,SME,Energy,Can Tho,A,1087000000000,44579603653,Unsecured,0.8611,1.462,2.955,0.21,0.0394,0,0,0.012,0.751398,0.4,1104831841461,1,0.018,9962024007,0
LN00213,CUS00487,Large Corporate,Real Estate,Binh Duong,BBB,2735000000000,119016750827,Unsecured,0.6712,0.93,1.182,0.2357,0.094,0,0,0.030403,0.68492,0.4,2782606700330,1,0.045605,57944842805,0
LN00214,CUS00172,Large Corporate,Technology,HCMC,B,2927000000000,45742635288,Receivables,0.9202,1.202,2.469,-0.3821,-0.009,0,2,0.18,0.572085,0.4,2945297054115,2,0.54,909878210252,0
LN00215,CUS00334,Large Corporate,Manufacturing,Can Tho,B,2800000000000,548595489370,Real Estate,0.9309,1.787,3.745,-0.0401,0.2402,0,0,0.130731,0.575824,0.4,3019438195748,1,0.196096,227296964122,0
LN00216,CUS00109,Consumer Finance,Technology,Binh Duong,BBB,2870000000000,804679314772,Real Estate,0.4144,1.232,2.994,-0.0076,0.1132,0,1,0.03125,0.395044,0.75,3473509486079,1,0.046875,42880895800,0
LN00217,CUS00340,Retail Mortgage,F&B,Dong Nai,B,1685000000000,200281599826,Inventory,0.7033,1.208,2.352,0.0987,-0.001,5,0,0.13,0.496138,0.75,1835211199869,1,0.195,118367432097,0
LN00218,CUS00308,Consumer Finance,Technology,Dong Nai,BBB,84000000000,12771337877,Inventory,1.0089,1.929,2.037,0.276,-0.042,5,3,0.045833,0.603122,0.75,93578503407,2,0.1375,7760396931,0
LN00219,CUS00319,Large Corporate,Transport,Dong Nai,BBB,2479000000000,720148669888,Receivables,0.9024,2.151,4.231,-0.1845,0.0996,15,0,0.034944,0.56584,0.4,2767059467955,1,0.052416,54712325769,0
LN00220,CUS00281,Retail Mortgage,Manufacturing,Da Nang,BB,2331000000000,30365171718,Cash,0.4488,2.166,5.679,0.1509,0.0382,0,2,0.100181,0.257093,0.75,2353773878788,2,0.300544,181870883022,0
LN00221,CUS00093,SME,Agriculture,Da Nang,B,2792000000000,38399594908,Real Estate,0.4632,2.33,4.444,0.4069,0.0266,0,2,0.200793,0.412103,0.4,2807359837963,2,0.602378,696904177213,0
LN00222,CUS00010,Large Corporate,Real Estate,Hai Phong,AA,879000000000,339030330191,Cash,0.7537,1.303,1.516,0.0579,0.1715,0,1,0.00625,0.363781,0.4,1014612132076,1,0.009375,2306856493,0
LN00223,CUS00534,SME,Manufacturing,Can Tho,B,918000000000,104262491326,Real Estate,0.7079,1.358,5.166,0.0269,0.021,0,0,0.151186,0.497776,0.4,959704996530,1,0.22678,72224475662,0
LN00224,CUS00284,Large Corporate,Healthcare,Dong Nai,BB,2715000000000,1180803603992,Cash,0.9395,2.176,1.679,-0.042,0.0538,5,0,0.059583,0.428842,0.4,3187321441596,1,0.089375,81441975186,0
LN00225,CUS00510,Large Corporate,F&B,Da Nang,BBB,2670000000000,358997520970,Unsecured,1.0503,2.558,5.246,-0.112,0.125,5,0,0.033823,0.817615,0.4,2813599008388,1,0.050734,77806967106,0
LN00226,CUS00368,SME,Energy,Binh Duong,BBB,146000000000,38304657248,Unsecured,0.5938,2.811,3.115,-0.0772,0.1954,5,0,0.027429,0.657818,0.4,161321862899,1,0.041143,2910736624,0
LN00227,CUS00229,Retail Mortgage,Manufacturing,Dong Nai,BBB,743000000000,98226698073,Cash,0.5268,1.965,2.922,-0.1475,0.2554,35,0,0.039583,0.284386,0.75,816670023554,2,0.11875,27579583049,0
LN00228,CUS00200,Retail Mortgage,Energy,Binh Duong,B,1524000000000,178691523641,Inventory,0.5971,1.507,5.829,-0.275,0.1195,0,2,0.220735,0.458984,0.75,1658018642730,2,0.662206,503941870388,0
LN00229,CUS00083,SME,Energy,Hai Phong,A,223000000000,87389711836,Receivables,1.2145,3.194,0.927,0.5238,0.2738,0,1,0.015,0.675079,0.4,257955884734,1,0.0225,2612110858,0
LN00230,CUS00445,Large Corporate,Manufacturing,Dong Nai,BBB,21000000000,4271903009,Real Estate,0.2836,2.039,5.535,-0.0138,0.0683,15,1,0.045104,0.349257,0.4,22708761203,1,0.067656,357730023,0
LN00231,CUS00353,Consumer Finance,Energy,Da Nang,BBB,21000000000,356504259,Receivables,0.9104,2.305,4.43,0.094,0.116,5,0,0.031373,0.568641,0.75,21267378194,1,0.04706,379410364,0
LN00232,CUS00138,SME,Energy,Da Nang,A,686000000000,20154103836,Inventory,0.7373,3.085,4.166,-0.1299,0.1165,0,0,0.013679,0.508064,0.4,694061641534,1,0.020519,4823599373,0
LN00233,CUS00039,SME,Technology,Hai Phong,CCC,677000000000,288833898356,Machinery,1.027,1.525,3.505,0.3675,0.1784,0,0,0.29697,0.609455,0.4,792533559342,1,0.445454,143440222451,0
LN00234,CUS00259,Retail Mortgage,F&B,Hai Phong,B,201000000000,53720431939,Cash,1.089,2.051,3.399,0.1092,0.0684,0,0,0.125742,0.481142,0.75,241290323954,1,0.188613,14598029761,0
LN00235,CUS00117,SME,Retail,Can Tho,BB,40000000000,5420096185,Unsecured,0.6947,1.111,2.961,0.3236,0.1882,0,1,0.072663,0.693133,0.4,42168038474,1,0.108995,2123806711,0
LN00236,CUS00241,SME,Retail,Hanoi,A,2144000000000,938865908093,Inventory,1.1361,1.446,4.32,0.2011,0.1753,65,0,0.0269,0.647631,0.4,2519546363237,2,0.080701,131682029442,0
LN00237,CUS00052,Consumer Finance,Construction,Hanoi,AAA,2742000000000,609674961209,Cash,1.1804,1.501,5.2,0.2111,0.1851,0,3,0.004028,0.513137,0.75,3199256220906,2,0.012084,19837882657,0
LN00238,CUS00367,Retail Mortgage,Real Estate,Hai Phong,B,2774000000000,390352281621,Inventory,0.688,1.782,2.576,0.0828,0.0655,35,0,0.19,0.490809,0.75,3066764211215,2,0.57,857962253998,0
LN00239,CUS00116,Retail Mortgage,F&B,HCMC,CCC,1528000000000,560369445485,Real Estate,0.7329,2.308,4.284,0.0464,-0.0275,15,0,0.393143,0.506503,0.75,1948277084113,1,0.589714,387956604266,0
LN00240,CUS00134,Consumer Finance,Real Estate,Hai Phong,BB,426000000000,79752513278,Machinery,1.1066,0.966,1.839,0.0305,0.0444,0,0,0.065278,0.637316,0.75,485814384958,1,0.097917,20211154675,0
LN00241,CUS00532,Retail Mortgage,Construction,Binh Duong,B,190000000000,5415231975,Receivables,0.8323,1.728,4.356,-0.0816,0.0849,0,2,0.199526,0.541293,0.75,194061423981,2,0.598579,62877138710,0
LN00242,CUS00161,Large Corporate,Healthcare,Binh Duong,BB,2978000000000,333118030799,Unsecured,0.5294,1.332,4.934,-0.1779,0.1912,0,3,0.109011,0.635305,0.4,3111247212319,2,0.327034,646412201452,0
LN00243,CUS00091,Retail Mortgage,Technology,Can Tho,B,2015000000000,290734712235,Real Estate,0.5714,2.188,1.431,0.0701,-0.0166,0,0,0.12,0.449994,0.75,2233051034176,1,0.18,120583200549,0
LN00244,CUS00521,Large Corporate,Transport,Binh Duong,BBB,2678000000000,21413577175,Receivables,1.1047,1.678,3.416,-0.2407,0.0446,15,2,0.044997,0.636629,0.4,2686565430870,2,0.134991,230880674605,0
LN00245,CUS00003,Consumer Finance,Technology,Da Nang,A,224000000000,82312139606,Inventory,0.9503,1.39,3.407,-0.1622,0.0742,0,0,0.012586,0.582619,0.75,285734104704,1,0.018879,2095248838,0
LN00246,CUS00124,SME,F&B,Can Tho,BBB,2877000000000,137650074098,Inventory,0.6641,2.311,2.216,0.2093,-0.0286,0,0,0.025,0.48244,0.4,2932060029639,1,0.0375,35363550617,0
LN00247,CUS00511,Retail Mortgage,Technology,Hanoi,BBB,2937000000000,446629874504,Machinery,0.8528,1.63,1.8,-0.1197,0.2106,0,0,0.025,0.54847,0.75,3271972405878,1,0.0375,44864471050,0
